author_year,Sample.trt.name,Location,Substrate.source,Soil.type,Soil.texture,Soil.BD,Soil.pH,Substrate.amt,Added.C.type,Added.N.type,Headspace.gas,Inhibitors,Incubation.time,Temperature,N2O.ratio_trt,SD_trt,N2O.ratio_cont,SD_cont,n,C.initial,C.added,Total.C,N.initial,N.added,Total.N,C.N.total,C.N.added,,N2O.ratio_actual
Surey_2021,Ro-POM-2h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,2,20,0.06,0.03,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Ro-cont-8h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,none,KNO3,He,acetylene,8,20,0.02,0,NA,NA,3,13.4,0,13.4,0.0185,0.05,0.0685,195.620438,0,,
Surey_2021,Ro-MOM-8h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,8,20,0.02,0,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Ro-POM-8h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,8,20,0.03,0,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Ro-cont-24h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,none,KNO3,He,acetylene,24,20,0.01,0,NA,NA,3,13.4,0,13.4,0.0185,0.05,0.0685,195.620438,0,,
Surey_2021,Ro-MOM-24h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,24,20,0,0,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Ro-POM-24h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,24,20,0.01,0.01,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Gi-cont-2h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,none,KNO3,He,acetylene,2,20,0.55,0.06,NA,NA,3,28.8,0,28.8,0.0122,0.05,0.0622,463.022508,0,,
Surey_2021,Gi-MOM-2h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,2,20,0.53,0.09,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Gi-POM-2h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,2,20,0.51,0.04,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Gi-cont-8h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,none,KNO3,He,acetylene,8,20,0.37,0.03,NA,NA,3,28.8,0,28.8,0.0122,0.05,0.0622,463.022508,0,,
Surey_2021,Gi-MOM-8h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,8,20,0.27,0.03,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Gi-POM-8h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,8,20,0.22,0.03,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Gi-cont-24h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,none,KNO3,He,acetylene,24,20,0.11,0.02,NA,NA,3,28.8,0,28.8,0.0122,0.05,0.0622,463.022508,0,,
Surey_2021,Gi-MOM-24h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,24,20,0.01,0,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Gi-POM-24h,Germany,grassland,Fluvic Gleysol,clay loam,,5.7,10,organic matter,KNO3,He,acetylene,24,20,0.01,0,NA,NA,3,28.8,2,30.8,0.0122,0.05,0.0622,495.1768489,32.15434084,,
Surey_2021,Fu-cont-2h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,none,KNO3,He,acetylene,2,20,1,0.09,NA,NA,3,24.8,0,24.8,0.0189,0.05,0.0689,359.9419448,0,,
Surey_2021,Fu-MOM-2h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,2,20,0.9,0.23,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Surey_2021,Fu-POM-2h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,2,20,0.69,0.1,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Surey_2021,Fu-cont-8h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,none,KNO3,He,acetylene,8,20,1,0.1,NA,NA,3,24.8,0,24.8,0.0189,0.05,0.0689,359.9419448,0,,
Surey_2021,Fu-MOM-8h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,8,20,0.89,0.22,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Surey_2021,Fu-POM-8h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,8,20,0.69,0.08,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Surey_2021,Fu-cont-24h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,none,KNO3,He,acetylene,24,20,0.63,0.06,NA,NA,3,24.8,0,24.8,0.0189,0.05,0.0689,359.9419448,0,,
Surey_2021,Fu-MOM-24h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,24,20,0.61,0.13,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Surey_2021,Fu-POM-24h,Germany,ag field,Gleyic Podzol,sand,,4.8,10,organic matter,KNO3,He,acetylene,24,20,0.63,0.08,NA,NA,3,24.8,2,26.8,0.0189,0.05,0.0689,388.969521,29.0275762,,
Tenuta_2011,cold-0.5d,Canada,ag field,Orthic Black Chernozem,clay loam,,8,115,none,KNO3,NR,acetylene,12,15,0.29,0.25,0.04,0.06,3,0.27,0,0.27,0.014,0.1,0.114,2.368421053,0,,
Tenuta_2011,froz-0.5d,Canada,ag field,Orthic Black Chernozem,clay loam,,8,115,none,KNO3,NR,acetylene,12,15,0.6,0.18,0.11,0.05,3,0.27,0,0.27,0.014,0.1,0.114,2.368421053,0,,
Tenuta_2011,froz-1d,Canada,ag field,Orthic Black Chernozem,clay loam,,8,115,none,KNO3,NR,acetylene,24,15,0.2,0.14,0,0,3,0.27,0,0.27,0.014,0.1,0.114,2.368421053,0,,
Yan_2019,PR-0.3m,China,riparian zone,,clay loam,1.15,7.75,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0,0,NA,NA,3,11.5,0.12,11.62,1.31,0.03,1.34,8.671641791,0.089552239,,
Yan_2019,IR-0.3m,China,riparian zone,,clay loam,1.2,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0,0,NA,NA,3,7.9,0.12,8.02,0.97,0.03,1,8.02,0.12,,
Yan_2019,NR-0.3m,China,riparian zone,,clay loam,1.15,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0,0,NA,NA,3,9.4,0.12,9.52,1.03,0.03,1.06,8.981132075,0.113207547,,
Yan_2019,PR-0.6m,China,riparian zone,,clay loam,1.15,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,11.3,0.12,11.42,1.25,0.03,1.28,8.921875,0.09375,,
Yan_2019,IR-0.6m,China,riparian zone,,clay loam,1.3,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,7,0.12,7.12,1,0.03,1.03,6.912621359,0.116504854,,
Yan_2019,NR-0.6m,China,riparian zone,,clay loam,1.2,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,8.7,0.12,8.82,0.98,0.03,1.01,8.732673267,0.118811881,,
Yan_2019,PR-1m,China,riparian zone,,clay loam,1.3,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,8.7,0.12,8.82,1.13,0.03,1.16,7.603448276,0.103448276,,
Yan_2019,IR-1m,China,riparian zone,,clay loam,1.35,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,7.8,0.12,7.92,1.09,0.03,1.12,7.071428571,0.107142857,,
Yan_2019,NR-1m,China,riparian zone,,clay loam,1.35,7.5,10,glucose,KNO3,N2,"chloramphenicol, acetylene",24,24,0.01,0,NA,NA,3,7.3,0.12,7.42,0.91,0.03,0.94,7.893617021,0.127659574,,
Yanai_2007,nuf-f-cont-32h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,32,27,0.91,0.59,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-32h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,32,27,0.94,0.62,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-48h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,48,27,0.95,0.13,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-48h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,48,27,0.93,0.11,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-57h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,57,27,0.96,0.08,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-57h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,57,27,0.93,0.05,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-70h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,70,27,0.82,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-70h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,70,27,0.82,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-95h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,95,27,0.66,0.08,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-95h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,95,27,0.66,0.08,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-119h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,119,27,0.59,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-119h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,119,27,0.59,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-cont-141h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,141,27,0.57,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-f-freeze-141h,Japan,forest,Cambisol,sandy loam,,5,5,none,KNO3,air,acetylene,141,27,0.57,0.09,NA,NA,2,24.8,0,24.8,1.44,0.14,1.58,15.69620253,0,,
Yanai_2007,nuf-a1-cont-10h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,10,27,0.97,0.17,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-10h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,10,27,1,0.17,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-cont-24h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,24,27,0.62,0.15,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-24h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,24,27,0.83,0.14,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-cont-30h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,30,27,0.33,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-30h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,30,27,0.39,0.09,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-cont-35h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,35,27,0.25,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-35h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,35,27,0.27,0.06,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-cont-48h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,48,27,0.2,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-48h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,48,27,0.21,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-cont-56h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,56,27,0.18,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,nuf-a1-freeze-56h,Japan,ag field,Acrisol,clay,1.62,4.5,5,none,KNO3,air,acetylene,56,27,0.18,0.02,NA,NA,2,8.56,0,8.56,0.95,0.14,1.09,7.853211009,0,,
Yanai_2007,tuat-f-cont-12h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,12,27,1,0.22,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-12h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,12,27,0.78,0.38,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-17h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,17,27,0.95,0.05,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-17h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,17,27,0.95,0.05,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-24h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,24,27,0.84,0.23,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-24h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,24,27,0.84,0.23,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-30h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,30,27,1,0.17,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-30h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,30,27,0.96,0.14,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-52h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,52,27,0.37,0.1,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-52h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,52,27,0.42,0.07,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-58h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,58,27,0.26,0.09,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-58h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,58,27,0.29,0.06,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-72h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,72,27,0.16,0.06,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-72h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,72,27,0.21,0.04,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-96h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,96,27,0.14,0.05,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-96h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,96,27,0.14,0.05,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-120h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,120,27,0.09,0.03,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-120h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,120,27,0.14,0.06,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-cont-144h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,144,27,0.08,0.04,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-f-freeze-144h,Japan,forest,Cambisol,sandy loam,1.01,5.5,5,none,KNO3,air,acetylene,144,27,0.09,0.05,NA,NA,2,60.7,0,60.7,4.48,0.14,4.62,13.13852814,0,,
Yanai_2007,tuat-a-cont-12h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,12,27,1,0.13,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-12h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,12,27,0.99,0.12,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-17h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,17,27,1,0.19,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-17h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,17,27,0.94,0.12,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-24h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,24,27,0.42,0.04,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-24h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,24,27,0.37,0.03,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-27h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,27,27,0.23,0.06,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-27h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,27,27,0.23,0.06,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-30h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,30,27,0.15,0.06,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-30h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,30,27,0.15,0.06,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-35h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,35,27,0.12,0.04,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-35h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,35,27,0.12,0.04,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-51h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,51,27,0.11,0.08,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-51h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,51,27,0.11,0.08,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-58h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,58,27,0.09,0.04,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-58h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,58,27,0.09,0.04,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-cont-73h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,73,27,0.09,0.05,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,tuat-a-freeze-73h,Japan,grassland,Andosol,sand,0.78,6.1,5,none,KNO3,air,acetylene,73,27,0.09,0.05,NA,NA,2,74.7,0,74.7,6.48,0.14,6.62,11.28398792,0,,
Yanai_2007,nuf-a2-cont-4h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,4,27,0.62,0.06,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-4h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,4,27,0.8,0.1,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-6h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,6,27,0.81,0.17,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-6h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,6,27,0.81,0.17,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-8h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,8,27,0.83,0.04,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-8h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,8,27,0.97,0.06,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-10h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,10,27,0.87,0.12,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-10h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,10,27,0.94,0.07,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-12h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,12,27,0.59,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-12h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,12,27,0.63,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-14h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,14,27,0.41,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-14h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,14,27,0.43,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-18h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,18,27,0.32,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-18h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,18,27,0.32,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-24h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,24,27,0.28,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-24h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,24,27,0.28,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-30h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,30,27,0.26,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-freeze-30h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,30,27,0.26,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
Yanai_2007,nuf-a2-cont-35h,Japan,ag field,Acrisol,clay,,6.1,5,none,KNO3,air,acetylene,35,27,0.24,0.02,NA,NA,2,26.6,0,26.6,2.79,0.14,2.93,9.078498294,0,,
